44label,left_shoulder_dx_t0,left_shoulder_dy_t0,left_shoulder_dz_t0,right_shoulder_dx_t0,right_shoulder_dy_t0,right_shoulder_dz_t0,left_ear_dx_t0,left_ear_dy_t0,left_ear_dz_t0,right_ear_dx_t0,right_ear_dy_t0,right_ear_dz_t0,left_eye_dx_t0,left_eye_dy_t0,left_eye_dz_t0,right_eye_dx_t0,right_eye_dy_t0,right_eye_dz_t0,nose_dx_t0,nose_dy_t0,nose_dz_t0,left_shoulder_dx_t1,left_shoulder_dy_t1,left_shoulder_dz_t1,right_shoulder_dx_t1,right_shoulder_dy_t1,right_shoulder_dz_t1,left_ear_dx_t1,left_ear_dy_t1,left_ear_dz_t1,right_ear_dx_t1,right_ear_dy_t1,right_ear_dz_t1,left_eye_dx_t1,left_eye_dy_t1,left_eye_dz_t1,right_eye_dx_t1,right_eye_dy_t1,right_eye_dz_t1,nose_dx_t1,nose_dy_t1,nose_dz_t1,left_shoulder_dx_t2,left_shoulder_dy_t2,left_shoulder_dz_t2,right_shoulder_dx_t2,right_shoulder_dy_t2,right_shoulder_dz_t2,left_ear_dx_t2,left_ear_dy_t2,left_ear_dz_t2,right_ear_dx_t2,right_ear_dy_t2,right_ear_dz_t2,left_eye_dx_t2,left_eye_dy_t2,left_eye_dz_t2,right_eye_dx_t2,right_eye_dy_t2,right_eye_dz_t2,nose_dx_t2,nose_dy_t2,nose_dz_t2
good_posture,-0.019085347652435303,-0.013218700885772705,-0.03394550085067749,-0.005307227373123169,-0.005031287670135498,0.11434091627597809,-0.006723344326019287,0.01837056875228882,0.03144890069961548,0.0014707744121551514,0.011977076530456543,0.035887956619262695,-0.005934000015258789,0.01988053321838379,0.02397233247756958,-0.00031495094299316406,0.015581190586090088,0.028065025806427002,-0.004282474517822266,0.019315004348754883,0.023967862129211426,-0.011824607849121094,0.0035352110862731934,0.006760656833648682,-0.007889747619628906,0.00900810956954956,0.09939409792423248,-0.007400929927825928,0.008315622806549072,0.07460355758666992,-0.00596889853477478,0.008090555667877197,0.08639687299728394,-0.009417474269866943,0.008278906345367432,0.0663599967956543,-0.007130533456802368,0.00916445255279541,0.07172757387161255,-0.009910762310028076,0.011182069778442383,0.06237095594406128,-0.015303552150726318,-0.017127394676208496,0.035133883357048035,-0.001454770565032959,0.0010086297988891602,0.1615244448184967,-0.0011287927627563477,0.015725314617156982,0.1467892825603485,-0.0008233487606048584,0.0052245259284973145,0.1453837752342224,-0.0012268424034118652,0.017327427864074707,0.17541760206222534,0.0022945404052734375,0.013964593410491943,0.18011713027954102,-0.0017139315605163574,0.022266387939453125,0.17762231826782227
good_posture,-0.003215968608856201,0.00989067554473877,0.03906083106994629,-0.007225304841995239,0.011674344539642334,-0.05369260907173157,-0.0041007399559021,0.013933956623077393,0.019680827856063843,-0.001851797103881836,0.01171642541885376,-0.022594094276428223,-0.007561922073364258,0.014355361461639404,0.02022486925125122,-0.0033533573150634766,0.014771223068237305,0.010358035564422607,-0.0064542293548583984,0.01764732599258423,0.01879274845123291,-0.006579875946044922,0.00918734073638916,0.06167978793382645,-0.00670170783996582,0.012298643589019775,-0.021544069051742554,-0.005598485469818115,0.011986255645751953,0.05024436116218567,-0.0032809674739837646,0.007985472679138184,0.018835783004760742,-0.008947551250457764,0.012971222400665283,0.054398417472839355,-0.006209760904312134,0.013213157653808594,0.04792863130569458,-0.010180830955505371,0.015748560428619385,0.05286824703216553,-0.0070650577545166016,0.007943809032440186,0.057713501155376434,-0.008928060531616211,0.011016428470611572,-0.023281067609786987,-0.005851864814758301,0.00878232717514038,0.04613155126571655,-0.004375874996185303,0.004136979579925537,0.020370155572891235,-0.009163916110992432,0.010552585124969482,0.05538666248321533,-0.007295370101928711,0.010387897491455078,0.05020874738693237,-0.010868489742279053,0.01202857494354248,0.05481308698654175
good_posture,-0.026831626892089844,0.004474341869354248,0.04890561103820801,-0.007668942213058472,0.005545854568481445,0.12207585573196411,0.001362442970275879,0.037518978118896484,0.146774023771286,0.004912674427032471,0.03420829772949219,0.10282731056213379,-0.0019950270652770996,0.04607909917831421,0.17876070737838745,0.002094954252243042,0.044402897357940674,0.17351466417312622,-0.0015707015991210938,0.053807079792022705,0.18487507104873657,-0.04108530282974243,0.008698999881744385,0.06608360260725021,-0.010399013757705688,0.004899084568023682,0.09608703851699829,0.001955866813659668,0.043534934520721436,0.15631675720214844,0.0028830766677856445,0.032054364681243896,0.08111351728439331,0.00026923418045043945,0.05191224813461304,0.17466777563095093,0.0027479827404022217,0.04468643665313721,0.16084814071655273,-0.0030408501625061035,0.05607724189758301,0.17366349697113037,-0.0006477832794189453,0.013728737831115723,0.013912245631217957,-0.004533886909484863,-0.0007421374320983887,-0.011023014783859253,-0.004211127758026123,0.020403921604156494,0.022440433502197266,-0.0027871131896972656,0.019098937511444092,0.014015614986419678,-0.010147809982299805,0.02134937047958374,0.052129149436950684,-0.006839931011199951,0.023057401180267334,0.050326526165008545,-0.01150357723236084,0.025796175003051758,0.05891835689544678
good_posture,-0.0014170408248901367,0.013609647750854492,0.03174684941768646,-0.0065957605838775635,-0.0015753507614135742,-0.012718170881271362,-0.003979504108428955,0.01922065019607544,0.04537332057952881,-0.0030568838119506836,0.018055737018585205,0.029110103845596313,-0.009579360485076904,0.019941091537475586,0.06904709339141846,-0.006819099187850952,0.02202439308166504,0.06600266695022583,-0.01121664047241211,0.024324119091033936,0.07327014207839966,-0.004844844341278076,0.013438582420349121,0.021144643425941467,-0.0074100494384765625,0.0025804638862609863,-0.01317104697227478,-0.003189265727996826,0.021957993507385254,0.020956486463546753,-0.003350973129272461,0.016443967819213867,0.002679586410522461,-0.008421480655670166,0.022669851779937744,0.034350812435150146,-0.006922245025634766,0.022167682647705078,0.030852794647216797,-0.011530756950378418,0.026310622692108154,0.03619039058685303,-0.0037113428115844727,0.01378488540649414,0.01204979419708252,-0.005866676568984985,0.005483686923980713,-0.01446223258972168,-0.00380629301071167,0.015985488891601562,0.026008695363998413,-0.004556983709335327,0.011644721031188965,0.022750675678253174,-0.007785379886627197,0.016648948192596436,0.0456768274307251,-0.007228374481201172,0.016682565212249756,0.04534178972244263,-0.010699272155761719,0.019039392471313477,0.04779386520385742
good_posture,-0.007222890853881836,0.013617277145385742,0.0025844424962997437,-0.002610117197036743,0.0038253068923950195,-0.009736478328704834,-0.0028984546661376953,0.018286466598510742,-0.00047090649604797363,-0.00256270170211792,0.015284895896911621,-0.0034173130989074707,-0.0069904327392578125,0.019374370574951172,0.005624115467071533,-0.005191802978515625,0.01938563585281372,0.005831420421600342,-0.008128523826599121,0.02217036485671997,0.0055828094482421875,-0.007254958152770996,0.008860588073730469,0.012128770351409912,0.001587510108947754,0.005882918834686279,-0.023345887660980225,-0.0030031800270080566,0.019489407539367676,0.015951216220855713,-0.0009166598320007324,0.017678797245025635,-0.0018712878227233887,-0.004810810089111328,0.021673381328582764,0.03250151872634888,-0.0022482872009277344,0.021818578243255615,0.028960227966308594,-0.0046048760414123535,0.02327430248260498,0.03318756818771362,-0.007953166961669922,0.00880199670791626,-0.0031387805938720703,-0.001322418451309204,0.005389571189880371,-0.007862359285354614,-0.0049648284912109375,0.018381595611572266,0.010375827550888062,-0.001605302095413208,0.014791667461395264,0.00653076171875,-0.006090104579925537,0.020244061946868896,0.02972811460494995,-0.004780769348144531,0.019680440425872803,0.029337286949157715,-0.007330477237701416,0.0223577618598938,0.03191673755645752
good_posture,-0.00793159008026123,0.008828878402709961,0.005468711256980896,-0.0011547505855560303,0.005368292331695557,0.0017729699611663818,-0.00502091646194458,0.01834845542907715,0.025928020477294922,-0.0016215741634368896,0.014724671840667725,0.023156404495239258,-0.00613856315612793,0.02018153667449951,0.05294322967529297,-0.004849851131439209,0.019616007804870605,0.05274510383605957,-0.007436871528625488,0.02230978012084961,0.05636453628540039,-0.007748842239379883,0.00816357135772705,0.04427272081375122,-0.004177063703536987,0.005551338195800781,-0.021156668663024902,-0.004193723201751709,0.02391362190246582,0.04452577233314514,-0.0011451244354248047,0.018218815326690674,0.018322795629501343,-0.006378471851348877,0.025230705738067627,0.06614363193511963,-0.004125833511352539,0.023733198642730713,0.059620797634124756,-0.007256448268890381,0.02831268310546875,0.06782609224319458,-0.008028686046600342,0.008873403072357178,0.010501325130462646,-0.003853023052215576,0.0064699649810791016,-0.0072023868560791016,-0.00345534086227417,0.02681654691696167,0.03204852342605591,-0.00023448467254638672,0.019188106060028076,0.027481943368911743,-0.006210386753082275,0.028667330741882324,0.0664435625076294,-0.0035987794399261475,0.026814520359039307,0.066062331199646,-0.007777571678161621,0.03230392932891846,0.07313299179077148
good_posture,-0.007999837398529053,0.008580684661865234,0.017430037260055542,-0.003642946481704712,0.006146669387817383,-0.00958406925201416,-0.0034698843955993652,0.02692258358001709,0.03264051675796509,-0.0002618134021759033,0.019391775131225586,0.026640474796295166,-0.00626295804977417,0.02870643138885498,0.06389278173446655,-0.0036530494689941406,0.02686309814453125,0.06287527084350586,-0.007815420627593994,0.03229016065597534,0.0698016881942749,-0.007082104682922363,0.0081978440284729,0.014679014682769775,-0.003614574670791626,0.005041956901550293,-0.0054351091384887695,-0.004189193248748779,0.026773393154144287,0.03603044152259827,-0.0010230541229248047,0.021293222904205322,0.026705563068389893,-0.007414102554321289,0.028799355030059814,0.06005281209945679,-0.0054399073123931885,0.028143644332885742,0.058743834495544434,-0.009504318237304688,0.03258901834487915,0.06363469362258911,-0.006633758544921875,0.007719635963439941,-0.00997518002986908,-0.0028716325759887695,0.004970371723175049,0.0018476545810699463,-0.00397568941116333,0.025880515575408936,0.01758548617362976,-0.0011369585990905762,0.020682573318481445,0.017739295959472656,-0.007358372211456299,0.027925491333007812,0.041680753231048584,-0.005571544170379639,0.02744191884994507,0.043587684631347656,-0.009277284145355225,0.03156846761703491,0.045961081981658936
good_posture,-0.0061376094818115234,0.007953763008117676,0.022016510367393494,-0.0027373135089874268,0.005055129528045654,-0.006250351667404175,-0.0044419169425964355,0.024647414684295654,0.045256614685058594,-0.0015070736408233643,0.0210416316986084,0.03690347075462341,-0.007871389389038086,0.026859521865844727,0.08161216974258423,-0.006492644548416138,0.02736896276473999,0.07978016138076782,-0.010371506214141846,0.03103870153427124,0.08666098117828369,-0.006314337253570557,0.006923496723175049,0.036715298891067505,-0.0028147101402282715,0.00489962100982666,-0.009650260210037231,-0.005178093910217285,0.024317800998687744,0.055737197399139404,-0.0014581680297851562,0.02115607261657715,0.038469165563583374,-0.008676588535308838,0.0261383056640625,0.08653587102890015,-0.006959706544876099,0.026854276657104492,0.0825839638710022,-0.011611998081207275,0.029954254627227783,0.08942270278930664,-0.005907118320465088,0.007475137710571289,0.020642057061195374,-0.003510892391204834,0.006141722202301025,-0.013800650835037231,-0.006116390228271484,0.02317589521408081,0.03139996528625488,-0.0020747482776641846,0.021181344985961914,0.025526702404022217,-0.009914815425872803,0.02520543336868286,0.05326646566390991,-0.00895199179649353,0.026516854763031006,0.051364779472351074,-0.014028072357177734,0.028814733028411865,0.05656576156616211
good_posture,-0.005877494812011719,0.007336318492889404,0.0053794533014297485,-0.0033524632453918457,0.006156206130981445,-0.013430744409561157,-0.006142735481262207,0.023033201694488525,0.023190081119537354,-0.00213623046875,0.021116435527801514,0.022905409336090088,-0.009938955307006836,0.025102972984313965,0.05535626411437988,-0.00899556279182434,0.02643895149230957,0.05543923377990723,-0.014017701148986816,0.028687775135040283,0.059920310974121094,-0.0038136839866638184,0.007398366928100586,-0.030974388122558594,-0.008851230144500732,0.010656595230102539,0.012775450944900513,-0.016665995121002197,0.013386130332946777,-0.005277872085571289,-0.009332746267318726,0.021376848220825195,0.02770179510116577,-0.020409345626831055,0.02012920379638672,0.024606168270111084,-0.02344202995300293,0.02597910165786743,0.031805336475372314,-0.029284954071044922,0.027858734130859375,0.03310525417327881,0.004614830017089844,0.01374673843383789,-0.03841012716293335,0.0027329325675964355,0.00699084997177124,-0.006314992904663086,0.006880760192871094,0.018392503261566162,-0.0067091286182403564,0.006563812494277954,0.017697632312774658,0.0046846866607666016,0.0025025010108947754,0.021891653537750244,0.020464062690734863,0.0036145150661468506,0.02434694766998291,0.02338540554046631,0.0003083944320678711,0.028600037097930908,0.028338134288787842
good_posture,0.07856613397598267,0.029580652713775635,-0.045456886291503906,0.03611120581626892,0.01520925760269165,-0.021045207977294922,0.06219702959060669,0.0012311339378356934,-0.04254406690597534,0.05295652151107788,0.011652708053588867,-0.01713782548904419,0.06363767385482788,0.007728129625320435,-0.050773799419403076,0.0503024160861969,0.014676094055175781,-0.04650181531906128,0.0537603497505188,0.02361530065536499,-0.04884403944015503,0.06396174430847168,0.032940566539764404,-0.040983617305755615,0.033704161643981934,0.006971299648284912,-0.02938544750213623,0.05514580011367798,0.0030717849731445312,-0.03302043676376343,0.04849541187286377,0.006944060325622559,-0.02729099988937378,0.05712270736694336,0.007006794214248657,-0.0386815071105957,0.04709789156913757,0.010117709636688232,-0.038060665130615234,0.04814690351486206,0.020222008228302002,-0.03741157054901123,0.05943930149078369,0.025037944316864014,-0.06963445246219635,0.03195539116859436,0.00860053300857544,-0.02310076355934143,0.05303877592086792,0.004246830940246582,-0.029969125986099243,0.0444985032081604,0.008310139179229736,-0.01231926679611206,0.05339115858078003,0.00842815637588501,-0.017478525638580322,0.045402079820632935,0.011735856533050537,-0.0145072340965271,0.04716813564300537,0.021611273288726807,-0.008333802223205566
